Item ID,Quotation ID,DO ID
59b95f3f,d43f4b7a,
887214fe,a034f9b9,e39dd390
c46455b4,a034f9b9,e39dd390
13839e4d,a034f9b9,1217246f
9fa981a1,a034f9b9,1217246f
7344505b,a034f9b9,e39dd390
2c1ab4bd,a034f9b9,e39dd390
c0b93eec,a034f9b9,e39dd390
1e97d608,a034f9b9,e39dd390
a01cc65a,a034f9b9,e39dd390
a1e6684d,a034f9b9,e39dd390
e4fda2e7,a034f9b9,e39dd390
42e402f5,a034f9b9,e39dd390
b0587ec0,a034f9b9,e39dd390
64ac023a,a034f9b9,e39dd390
35eea322,a034f9b9,e39dd390
c084989b,34f32fec,
54fa59f5,dcedccdc,
321b375f,dcedccdc,
7d6e87e0,3fbb2d10,
cd05d07f,18e8d79f,4f144c5e
330de757,45bf1375,
1f6c8110,9a5bf4ab,765f2e51
474a6f0f,96b52070,
36fb92ae,ec102dcb,
45bf1c75,512d0065,
3693bc35,895aaac6,e023da13
9c214490,895aaac6,e023da13
9dee3166,6bcdc43c,f92090f2
0524cec4,514bd757,
6bf48783,d0e3c816,ee28ec53
71be06c7,d0e3c816,ee28ec53
fa5583a1,d0e3c816,ee28ec53
61a24e1a,a4060601,c43a8067
01243aea,d0e3c816,ee28ec53
187bf398,07f691f0,
b0c8a27c,18d24979,
b97e681a,18d24979,
b0b551d7,ddcda6b6,
40a17b67,962bf7b0,d238631d
c0f6a00f,962bf7b0,2e84d32a
77aa7967,6618e1f2,2267cfe5
8d7c9ec4,6618e1f2,2267cfe5
8b7c5c22,6618e1f2,2267cfe5
668be1c4,6618e1f2,2267cfe5
43c7413d,faa09aba,eab01e9e
1fe2cb32,cfed6547,
5588f586,b2357004,5b75cbd5
fd084501,8bdc8c67,
419c5059,8bdc8c67,
185f63ee,05bed21d,
2f6d74c6,b2357004,5b75cbd5
b5737448,cd090c35,
626a830d,cd090c35,
8ac3dd11,cd090c35,
58fc72a1,0b48b905,56ac72a2
481fa8dc,8d0fa685,
adb06e87,0b48b905,56ac72a2
322980ac,0b48b905,56ac72a2
2af2a4a8,0010b98c,
09c2f94c,6b4fbd66,e96da047
6f4d3c7c,1b91fdb6,23da6a79
156dbe30,1b91fdb6,23da6a79
9b7c0474,1b91fdb6,788313f9
f6b6392d,1b91fdb6,788313f9
6e35d20d,1b91fdb6,96e7a138
ec37eaec,1b91fdb6,788313f9
baf87c5f,1b91fdb6,788313f9
e2e8fa9d,1b91fdb6,788313f9
b98b3f73,1b91fdb6,788313f9
4d00d317,1b91fdb6,788313f9
24747ab8,cd090c35,
5e8ac870,847fc491,d6036f8a
402c9292,847fc491,d6036f8a
2fed09ed,351f5077,
db63e76c,5c07dfc8,121eb158
0d3d58f3,5c07dfc8,121eb158
2450b1a4,5c07dfc8,121eb158
f0a62b8a,B02282022103451_Dup1_R,462a7bbb
833083f0,a4060601,fe5ae45c
e70d05d0,8d0fa685,
6d925c87,8d0fa685,
04f1311d,8d0fa685,
78a630fc,8d0fa685,
ec2958b6,8d0fa685,
652b6731,8d0fa685,
51f27657,8d0fa685,
4795dbaf,8d0fa685,
3591cba8,8d0fa685,
c6838162,8d0fa685,
bf3205d7,8d0fa685,
be3a2e43,8d0fa685,
291dfd85,8d0fa685,
1420c664,8d0fa685,
b6375b1c,8d0fa685,
fad8d42f,8d0fa685,
71404525,8d0fa685,
2d7dae10,8d0fa685,
f91acc88,8d0fa685,
cebfabd8,8d0fa685,
386e9bb2,8d0fa685,
3d887245,8d0fa685,
27080ad0,8d0fa685,
e7530c7f,8d0fa685,
aecdefd5,8d0fa685,
28e3569b,8d0fa685,
7ac53279,8d0fa685,
1c71ba25,8d0fa685,
0fd9dc7e,8d0fa685,
1ce5ebb1,8d0fa685,
b84fb5a6,8d0fa685,
fe4aa28a,8d0fa685,
ae519a88,8d0fa685,
40857dfb,8d0fa685,
23da6721,8d0fa685,
825f70d1,8d0fa685,
f4da8a9a,8d0fa685,
5960bb89,8d0fa685,
185b009b,8d0fa685,
993b117c,8d0fa685,
0e0d8645,8d0fa685,
16148f6f,351f5077_R,c2c0e12b
1d28fca4,7ccefaea,
d70f4bb8,7ccefaea,
d483810b,7ccefaea,
c75501ba,7ccefaea,
eed49617,7ccefaea,
7BEB337C,f49630b9,
1E5D292D,f49630b9,
3835A802,f49630b9,
2101244C,f49630b9,
467F052C,1bde44e2,b89c6b70
a9032d45,a797a04a,cacef71c
2B607CF0,1bde44e2,b89c6b70
149B8959,8d0fa685,
C51DABF1,78ed0f5c,c7b2e752
9D10F1C2,7129f6ed,
5CCB6303,7129f6ed,
E2A75B3D,7129f6ed,
46D98334,7129f6ed,
CAC2D43F,7129f6ed,
54F3AC84,7129f6ed,
C624BB05,7129f6ed,
1224B132,7129f6ed,
CF8D4737,7129f6ed,
6093A863,7129f6ed,
D7F248A0,7129f6ed,
0CDBB0C7,7129f6ed,
5B1A3548,7129f6ed,
F907AD27,7129f6ed,
5B44DE6F,7129f6ed,
FA7EF4E4,7129f6ed,
6DA2C04B,7129f6ed,
3BFDA604,7129f6ed,
B2ACE66A,7129f6ed,
CAD91302,7129f6ed,
8F0DE410,7129f6ed,
012D9E0C,7129f6ed,
252EA19A,7129f6ed,
28444C29,7129f6ed,
605C54B9,7129f6ed,
C1CE2DF9,7129f6ed,
426F0E94,7129f6ed,
26A484C8,7129f6ed,
4D8E29AC,7129f6ed,
3ECEEF06,7129f6ed,
AD8EC23F,7129f6ed,
512492B6,7129f6ed,
5E14468A,7129f6ed,
6D2A25DC,7129f6ed,
49616187,7129f6ed,
CD677B56,7129f6ed,
DC38D812,7129f6ed,
C2FB8539,7129f6ed,
35EB8358,7129f6ed,
60C7EC6A,7129f6ed,
49D79028,7129f6ed,
A4FDFC30,7129f6ed,
5EE038DD,7129f6ed,
AE8708CC,7129f6ed,
91A917FE,7129f6ed,
02F47E65,7129f6ed,
551B6C51,7129f6ed,
6BC8E882,7129f6ed,
9F8F87F9,7129f6ed,
9A8C61A9,7129f6ed,
6A0B53BD,7129f6ed,
BEA79899,7129f6ed,
51D591B3,7129f6ed,
10CFD999,7129f6ed,
1C20A468,7129f6ed,
EE37054B,7129f6ed,
EB2DB32A,7129f6ed,
7791CA82,7129f6ed,
F95B6E28,7129f6ed,
1C826E10,7129f6ed,
8767D8D7,7129f6ed,
F93B3058,7129f6ed,
AC8E2CEA,7129f6ed,
2B3BBB7B,7129f6ed,
0562DD58,7129f6ed,
8CB95C08,7129f6ed,
6197AD1C,7129f6ed,
B6CDE718,7129f6ed,
BC965A96,7129f6ed,
20468A3D,7129f6ed,
E73F328C,7129f6ed,
7C245FA5,7129f6ed,
7232EE8E,7129f6ed,
D04A8CC8,7129f6ed,
D911AA66,7129f6ed,
CA144184,7129f6ed,
F4EC7737,7129f6ed,
FD7D0D81,7129f6ed,
CB179EB8,7129f6ed,
360A7EFB,7129f6ed,
C008B848,7129f6ed,
92228F39,7129f6ed,
5F803BB6,7129f6ed,
6DD24525,7129f6ed,
38814F6D,7129f6ed,
620035BE,7129f6ed,
2FC54E6B,7129f6ed,
C44D1C2B,7129f6ed,
88F8ECAD,7129f6ed,
BAF42326,7129f6ed,
B8DFADA3,7129f6ed,
1FF6AF9E,7129f6ed,
5F028F84,7129f6ed,
38ADD5A0,7129f6ed,
4C7EE634,7129f6ed,
CA1FD324,7129f6ed,
330FBCD0,7129f6ed,
5E5F129E,7129f6ed,
1AC5EF23,7129f6ed,
8CFC60B1,7129f6ed,
64F6CCB4,7129f6ed,
D98FE025,7129f6ed,
8A865C0D,7129f6ed,
7F458F6D,7129f6ed,
BA66D446,7129f6ed,
DE8935C2,7129f6ed,
C76803F0,7129f6ed,
BB1523DB,7129f6ed,
3135D327,7129f6ed,
8BE98E2F,7129f6ed,
F5F801EC,7129f6ed,
232BD24D,7129f6ed,
8C7B85FE,7129f6ed,
1420A5DB,7129f6ed,
D850CB91,7129f6ed,
18FDE1D1,7129f6ed,
ABEA7B38,7129f6ed,
7DEF6674,7129f6ed,
E921451F,7129f6ed,
1955F200,7129f6ed,
ECF65202,7129f6ed,
86CBB725,7129f6ed,
67761F44,7129f6ed,
6B5B472A,7129f6ed,
70F85FEC,7129f6ed,
4F9422B2,7129f6ed,
35A0E69C,7129f6ed,
AAEA0FA4,7129f6ed,
FA2B6FB0,7129f6ed,
54D76F2F,7129f6ed,
4B387D1F,7129f6ed,
22E81A5A,7129f6ed,
B6740D8E,7129f6ed,
9528472A,7129f6ed,
ADEE5E90,7129f6ed,
0E33455A,7129f6ed,
B5B2DA50,7129f6ed,
1D6C62FB,7129f6ed,
7C86115F,7129f6ed,
9BF135ED,7129f6ed,
5EF619F6,7129f6ed,
625057CC,7129f6ed,
DCF4F605,7129f6ed,
1EEF15C3,7129f6ed,
37518FAC,7129f6ed,
8F1F4249,7129f6ed,
27CAEB98,7129f6ed,
8D088860,7129f6ed,
DB47A05A,7129f6ed,
C3B41E3F,7129f6ed,
C787B00B,7129f6ed,
E6F23C25,7129f6ed,
506E25FD,7129f6ed,
2362E7A6,7129f6ed,
603BC46C,7129f6ed,
3516C6DB,7129f6ed,
88B6BCF2,7129f6ed,
8B062273,7129f6ed,
F8341B38,7129f6ed,
9A552F33,7129f6ed,
FF767445,7129f6ed,
58443C87,7129f6ed,
7A2C0F9F,7129f6ed,
B1DB418F,7129f6ed,
5DA2D6E0,7129f6ed,
2168F9F2,7129f6ed,
495D8A01,7129f6ed,
9EC7D67C,7129f6ed,
29F3310E,7129f6ed,
11D923EE,7129f6ed,
23A7790E,7129f6ed,
646D92F5,7129f6ed,
95888DFB,7129f6ed,
A28A9D86,7129f6ed,
62072710,7129f6ed,
9074BCF4,7129f6ed,
83F84755,7129f6ed,
B2547D05,7129f6ed,
1071BE83,7129f6ed,
6C0E2A0D,7129f6ed,
EB2419E3,7129f6ed,
B8FC4970,7129f6ed,
A12C1CBA,7129f6ed,
DED820BF,7129f6ed,
CBB0F744,7129f6ed,
549EB6B7,7129f6ed,
CDEB3233,7129f6ed,
C51299D1,7129f6ed,
52A7B884,7129f6ed,
EF6AFD94,7129f6ed,
494AFEF5,7129f6ed,
8E64677C,7129f6ed,
5A29BCD9,7129f6ed,
76554F63,7129f6ed,
8CFE766F,7129f6ed,
3F90562C,7129f6ed,
E89B15CE,7129f6ed,
1E9CA3E4,7129f6ed,
086B0493,7129f6ed,
636C27B7,7129f6ed,
12306BDE,7129f6ed,
22A9356A,7129f6ed,
22CA9EAC,7129f6ed,
23F95921,7129f6ed,
88847403,7129f6ed,
D19283A7,7129f6ed,
50A6FF99,7129f6ed,
62EB12AA,7129f6ed,
2A7B5F33,7129f6ed,
670B9C15,7129f6ed,
C8C26D2D,7129f6ed,
4C7ADB31,7129f6ed,
591F77AB,7129f6ed,
D571C0F0,7129f6ed,
BCAF775A,7129f6ed,
A694014D,7129f6ed,
462CD48D,7129f6ed,
C5AF058B,7129f6ed,
4AEFECBF,7129f6ed,
D3474511,7129f6ed,
3BEDB7DE,7129f6ed,
6DB00F2A,7129f6ed,
72877E2B,7129f6ed,
87BCE311,7129f6ed,
FF721A4E,7129f6ed,
F77F1C58,7129f6ed,
7CF4E56A,7badda25,
1F496A7B,7badda25,
79775362,7badda25,
206F5AC8,7badda25,
D2389EC9,7badda25,
4C655F81,7badda25,
81D59856,7badda25,
A786C5A4,7badda25,
057CA925,7badda25,
3A053A2B,7badda25,
83AADA33,7badda25,
E171AEFB,7badda25,
B739B481,7badda25,
0BBB6D62,7badda25,
D005BA08,7badda25,
B124A428,7badda25,
E5721714,7badda25,
6FBBAB33,7badda25,
28CD0BEF,7badda25,
19CB4A73,7badda25,
6E1AF7E2,7badda25,
C37C9716,7badda25,
D9507523,7badda25,
71A58899,7badda25,
546DD137,7badda25,
0D85D6F1,7badda25,
FCB0C4CF,7badda25,
02C28C8C,7badda25,
EDB2ED8D,7badda25,
C7BB4211,7badda25,
DB12623B,7badda25,
81DD80EA,7badda25,
6AE5AE11,7badda25,
0A0EF0E4,7badda25,
BD02B9E8,7badda25,
17DE70EC,7badda25,
3ED5BBB7,7badda25,
F5AD17AA,7badda25,
7CA80EA2,7badda25,
D626705D,7badda25,
E2273F0A,7badda25,
F0A73EB6,7badda25,
A20F880A,78ed0f5c,c7b2e752
E7AE4944,a50b6669,de56be03
94075F0C,a50b6669,534db6f2
4A715A15,a50b6669,534db6f2
C1D2E833,a50b6669,534db6f2
ADA2CA7D,1dbf2fb9,8efbde0e
5D1B600C,1dbf2fb9,db77d5f0
053644FA,1dbf2fb9,da8d0835
4E6AD960,1dbf2fb9,da8d0835
C12C802E,1dbf2fb9,da8d0835
B54F65FA,1dbf2fb9,da8d0835
B63653C8,1dbf2fb9,da8d0835
BB0A03C5,1dbf2fb9,da8d0835
082C4EB0,1dbf2fb9,8efbde0e
70A1E73D,1dbf2fb9,8efbde0e
FF9C1B71,1dbf2fb9,8efbde0e
E2E94F35,1dbf2fb9,8efbde0e
73A434C1,1dbf2fb9,da8d0835
EF22C000,1dbf2fb9,da8d0835
8F10FF6F,1dbf2fb9,db77d5f0
494DD0CA,1dbf2fb9,8efbde0e
471EE1AC,1dbf2fb9,3a476d59
176DA2E8,adb62f39,
5BAB47A6,adb62f39,
DACD6B13,adb62f39,
3CDE03D7,bccddb43,1c6116c7
4C565C46,bccddb43,1c6116c7
A4232DCB,bccddb43,1c6116c7
A32B8DB2,bccddb43,1c6116c7
C3DD43FD,bccddb43,c68882cb
3DF9144B,bccddb43,1c6116c7
9774C402,bccddb43,1c6116c7
4770756B,1dbf2fb9,8efbde0e
40E8C27A,18be8425,d651c922
B654B66D,18be8425,d651c922
28683BF1,18be8425,d651c922
3DC73252,18be8425,d651c922
7600A971,18be8425,d651c922
E19B35F3,18be8425,d651c922
1DA82F82,18be8425,d651c922
C020E900,18be8425,d651c922
AE752633,18be8425,d651c922
B8D322D9,18be8425,d651c922
639926B2,18be8425,d651c922
64361D4D,847fc491,d6036f8a
AD0EB4BA,847fc491,d6036f8a
CB931752,d3e9f5f6,
DBF8CABB,d3e9f5f6,
690CFE0B,d3e9f5f6,
2779F9D7,d3e9f5f6,
2A5FC170,d3e9f5f6,
85E1CA15,d3e9f5f6,
D3BD7928,d3e9f5f6,
839BF901,d3e9f5f6,
76088CA4,d3e9f5f6,
2F91224B,d3e9f5f6,
C65932B5,9c28999f,
2C298117,9c28999f,
ED61E5C1,9c28999f,
E7732530,9c28999f,
bdfbbdef,d3e9f5f6_R,00c9c14a
17ca7b44,d3e9f5f6_R,00c9c14a
457a0d59,d3e9f5f6_R,00c9c14a
41d44db9,d3e9f5f6_R,00c9c14a
d39cbd35,d3e9f5f6_R,00c9c14a
7bfa9800,d3e9f5f6_R,00c9c14a
5EFE2CDE,9c28999f,
E39B1E76,9c28999f,
8099B594,9c28999f,
85CCB384,9c28999f,
A7DA150A,63c6cb4e,e39efaa8
FA0F4C38,f32c7b75,514478a7
1EE7139E,f32c7b75,514478a7
D69B8D9C,7185dba3,48dea67d
0AAE1DF1,63c6cb4e,68d3e4ba
947a5b7b,f5e8428a_R,3a17f7ae
5F5A6721,1f6b1613,48db8d19
B0DCF4B1,1f6b1613,48db8d19
04F0D3A7,1f6b1613,9f763b14
EF20E506,1f6b1613,0bd3d3ea
85237179,1f6b1613,9f763b14
B21E908B,1f6b1613,9f763b14
9F5A57BE,1f6b1613,48db8d19
62D8E8AE,1f6b1613,0bd3d3ea
5B8AFD88,0c937702,13620d1c
ACA0B267,0c937702,13620d1c
B43AA2A3,0c937702,13620d1c
20AB7524,de92cdf4,
A9019D7D,1f6b1613,48db8d19
C777927C,de92cdf4,
3209D51F,08425ee1,11c3e051
C7ADBF43,08425ee1,11c3e051
459FC6F0,8fcaa2ad,
4998AB85,8fcaa2ad,
878F7E75,1f6b1613,9f763b14
7F6FBFAA,8fcaa2ad,
5D620E42,ccac6ee0,828862ea
5E81E5BC,ccac6ee0,828862ea
26B95313,ccac6ee0,828862ea
CAF028CE,ccac6ee0,828862ea
4FDED7DE,ccac6ee0,828862ea
B22DB139,ccac6ee0,828862ea
06FB21CB,ccac6ee0,828862ea
35477302,ccac6ee0,828862ea
59EF9420,ccac6ee0,828862ea
DBA98B13,ccac6ee0,828862ea
2D271DA6,ccac6ee0,828862ea
179B5158,ccac6ee0,828862ea
E8CC2D20,ccac6ee0,828862ea
155CA699,ccac6ee0,828862ea
37B0BB6A,ccac6ee0,828862ea
6167D24C,ccac6ee0,828862ea
E1839EC7,ccac6ee0,828862ea
7A25A6D4,ccac6ee0,828862ea
2369C06B,ccac6ee0,828862ea
CF842F44,ccac6ee0,828862ea
B59BE85E,ccac6ee0,828862ea
9B009059,ccac6ee0,828862ea
EDCBC37D,ccac6ee0,828862ea
9B7F1A4B,ccac6ee0,828862ea
AF1CDBB4,ccac6ee0,828862ea
675D043E,ccac6ee0,828862ea
54498158,ccac6ee0,828862ea
C0108EB9,ccac6ee0,828862ea
79502D35,ccac6ee0,828862ea
27FB0292,ccac6ee0,828862ea
2C0969CE,ccac6ee0,828862ea
CF902D3F,ccac6ee0,828862ea
0BF7FE5F,ccac6ee0,828862ea
C728401A,ccac6ee0,828862ea
7C43E916,ccac6ee0,828862ea
8CCCF919,ccac6ee0,828862ea
D3A9D7D5,ccac6ee0,828862ea
F09B8D56,ccac6ee0,828862ea
5178EC23,ccac6ee0,828862ea
6F0F478E,ccac6ee0,828862ea
7A36178B,a4e7f7de,7b342d08
ED0B3BDF,a4e7f7de,7b342d08
0E58D7E3,a4e7f7de,3696ef56
D936A63B,a4e7f7de,3696ef56
E4A7572D,a4e7f7de,3696ef56
E1546B8E,a4e7f7de,3696ef56
6AF8BFF5,a4e7f7de,3696ef56
B0BECE03,908421c6,
98D6DF9F,2df480b6,
14B4B172,26589a06,4282067a
EAECF682,26589a06,4282067a
B51EB91A,26589a06,4282067a
449DBED5,26589a06,ece73cba
51696DC5,394a555d,584f5c23
28456117,26589a06,4282067a
214F59FB,26589a06,4282067a
86CFB298,ab31dd6b,
9B37F855,26589a06,ece73cba
79497F8F,26589a06,4282067a
302A9AFF,5419a556,
173BF823,89cf2ec3,
69814CC2,26589a06,ece73cba
7B26A0C8,26589a06,ece73cba
1507D4B0,1f6b1613,9f763b14
F9A93302,1f6b1613,9f763b14
F5D1BF3F,1f6b1613,9f763b14
3F1C4C17,7fb472c5,820fbc67
81D6C83E,7fb472c5,820fbc67
92E05C7C,7fb472c5,820fbc67
FD0AE9B9,7fb472c5,820fbc67
579558C8,c5814ca1,
B9ADBA87,c5814ca1,
75D37A4D,c412d718,ee29d40d
8DED58F1,33ccbeec,16f73078
EE55A7A3,ccac6ee0,828862ea
8F508682,ccac6ee0,828862ea
21BF018C,27bec2da,
85351FA3,27bec2da,
3258DEB9,27bec2da,
3585FAFD,27bec2da,
140C7E99,b6b9a4b0,
63D4440D,27bec2da,
AB2BDABF,394a555d,bcef5ee8
A6FA44CB,27bec2da,
3E3E8786,27bec2da,
8D9D7DC4,27bec2da,
4E8AFA02,27bec2da,
E80840BB,27bec2da,
6BA8C870,27bec2da,
6446A5D0,b6b9a4b0,
DE43326F,b4b2e9a9,ccbd8348
5D5C2CD8,b4b2e9a9,ccbd8348
BF577D5D,b4b2e9a9,ccbd8348
0CD1F6E0,5eae73fd,a8f1114d
7ECAE734,27bec2da,
5ED1C6CA,27bec2da,
BCB311E9,27bec2da,
EA56D9BF,27bec2da,
49F1B28B,27bec2da,
6236A82E,27bec2da,
A95D9073,27bec2da,
7204461A,27bec2da,
D4F9A7FF,27bec2da,
C08F867B,27bec2da,
AA01FE30,27bec2da,
C04DAD3A,46876347,a8816b66
BEFF66A8,46876347,a8816b66
71DD5C42,46876347,df83a09b
267E478B,46876347,df83a09b
8B9EBDA6,46876347,df83a09b
DB300473,7185dba3,48dea67d
C13BBEAB,7185dba3,48dea67d
AA1BD207,26589a06,7c1cb4c3
8E46DEB8,26589a06,7c1cb4c3
246EF47A,26589a06,7c1cb4c3
FF365778,26589a06,9aaa9af6
48DC231E,26589a06,9aaa9af6
0E43EBDB,26589a06,9aaa9af6
0A80CAE6,1d5a56a1,8c976b6b
D8B4FB39,1d5a56a1,8c976b6b
D74882C2,1d5a56a1,8c976b6b
D4981318,1d5a56a1,0fbed9b3
B664AAD6,1d5a56a1,8c976b6b
B2B46881,1d5a56a1,8c976b6b
879C5867,1d5a56a1,8c976b6b
8FDF5A7C,1d5a56a1,8c976b6b
C544EE3F,1d5a56a1,8c976b6b
087FDCD2,21be263f,cefb141d
490EAC06,21be263f,cefb141d
5750F89B,21be263f,7714e08b
9B1AA4D0,21be263f,cefb141d
D7A6AE10,21be263f,cefb141d
40C543A6,21be263f,cefb141d
4D6A90F3,21be263f,cefb141d
BA7D1392,b78273d0,4f2e94d5
FF22DEB2,b78273d0,4f2e94d5
0EDC53FA,b78273d0,4f2e94d5
2A385821,21be263f,7170b436
BAFE7C5C,21be263f,7170b436
7E899CAA,21be263f,cefb141d
89411C74,21be263f,cefb141d
87970362,21be263f,cefb141d
BF8D869B,21be263f,cefb141d
90CCCF86,21be263f,cefb141d
F68B7B92,21be263f,cefb141d
D99B43CF,21be263f,cefb141d
A6C82D51,21be263f,cefb141d
98B3C659,21be263f,0cafdc79
ECDBEA31,21be263f,7170b436
00938DDC,21be263f,cefb141d
59622659,21be263f,cefb141d
0059235A,21be263f,cefb141d
F27A6015,21be263f,7170b436
7E42B323,21be263f,cefb141d
5AB256EF,21be263f,cefb141d
2DB63FA1,21be263f,cefb141d
B44567CD,21be263f,7170b436
98A248AE,21be263f,0cafdc79
07F9090F,cfd5e2df,
8ED7B9A2,cfd5e2df,
A75F3561,7ce2d1d0,60c42331
E84091C3,7ce2d1d0,60c42331
7763ED05,3b321211,
DC7EDA82,748265ee,33fa5e8f
B481EAD2,89cf2ec3,
66925E2B,2a2a9dbb,
61723364,3595f5a0,
30521D74,3595f5a0,
70C92104,3595f5a0,
55A32E52,3595f5a0,
29A9EBC8,3595f5a0,
27F13A3A,3595f5a0,
5B259BB6,3595f5a0,
4A27F397,3595f5a0,
87F55ECE,3595f5a0,
05516A62,3595f5a0,
414C3262,3595f5a0,
059FC17C,3595f5a0,
2C2649B1,3595f5a0,
E8EB2434,2eee2bc0,
621731CA,27bec2da_R,
C93FC1BE,27bec2da_R,
ACD217D6,27bec2da_R,
21490E8B,27bec2da_R,
8BC29382,27bec2da_R,
6CB6D6BC,27bec2da_R,
F1FD4C7F,27bec2da_R,
BB2DE1B1,27bec2da_R,
8AD98B68,27bec2da_R,
A8B7AD09,27bec2da_R,
6ABEFE00,27bec2da_R,
708F8834,27bec2da_R,
5F959A0B,27bec2da_R,
4A1DA6D8,27bec2da_R,
5C6CAFDC,27bec2da_R,
58A4BFE1,27bec2da_R,
4EDA2399,27bec2da_R,
C3C1746B,27bec2da_R,
A0E385D4,27bec2da_R,
1BA04C5C,27bec2da_R,
41E9F9DE,27bec2da_R,
C91BAC63,27bec2da_R,
97B4949E,27bec2da_R,
8C80AD1B,27bec2da_R,
12342BAC,27bec2da_R,
32B940D3,27bec2da_R,
034DEF9F,27bec2da_R,
0C9214E1,45bf1375_R,
C0EC33D2,45bf1375_R,
8CA42D3E,aac4dbe3,98a94226
8D0F82F2,45bf1375_R,
FCC20D60,45bf1375_R,
91431876,45bf1375_R,
10137D97,45bf1375_R,
3F64B513,45bf1375_R,
0B450193,58142148,
EE8F9E1F,aac4dbe3,dc7b4e85
C8D61F7B,aac4dbe3,dc7b4e85
4A4A2D28,aac4dbe3,dc7b4e85
DB7A29D7,383a93c0,
7701A429,523b3d3b,9b7bde6e
262A34EA,523b3d3b,9b7bde6e
DA0FF0D4,3595f5a0,
3E4DF8B2,70a19783,
B6B93E51,31108095,
5D2F6B5F,27bec2da_R,
1AA3C00B,d52f89fc,fbd8e99a
86063389,d52f89fc,23a68a52
6A16BB9A,d52f89fc,f0a6f9d0
97CA0517,d52f89fc,23a68a52
0F67E6DC,d52f89fc,23a68a52
0C1B7AE9,d52f89fc,23a68a52
ADB5F0B1,d52f89fc,23a68a52
DB828B18,d52f89fc,f0a6f9d0
62AD5803,d52f89fc,f0a6f9d0
50C871B1,d52f89fc,f0a6f9d0
5184FBED,d52f89fc,a0ba2227
35675FA0,21be263f,0cafdc79
E66DE016,21be263f,0cafdc79
804D2B55,21be263f,0cafdc79
9A3839DA,d52f89fc,fbd8e99a
FCD1FCB4,d52f89fc,fbd8e99a
E69CC6D7,d52f89fc,fbd8e99a
53E1EA1F,3d6c6031,8077a6cc
69B9F5CC,be165c9f,21b7aad1
20B25803,be165c9f,abd2865a
5EB50676,be165c9f,abd2865a
8ABF2CF4,f96878fd,1be38f93
23BD6CE1,f96878fd,1be38f93
C7CCF238,f96878fd,1be38f93
E7059A3E,52564f46,cdc1928c
042A13D7,e6193561,
9363A2D4,e6193561,
CAA78008,e6193561,
5360B0C2,e6193561,
A2B256C1,e6193561,
C730F578,a1db0d92,
6751ECA5,a1db0d92,
BBBDC7EE,a1db0d92,
F29B5D6B,a1db0d92,
94892C22,a1db0d92,
72114B2B,39f64192,
CE56AFD1,39f64192,
26CA404E,0f110e7c,06cd100b
E91E521D,9f618be6,9863b89e
D5A6C0AB,b4a6fdb9,6a92def5
54EFA9DA,b4a6fdb9,6a92def5
5EF7FD6C,b4a6fdb9,6a92def5
8423B412,b4a6fdb9,6a92def5
2C0AEA9D,b4a6fdb9,6a92def5
2773D095,b4a6fdb9,6a92def5
39CF1D16,33ccbeec_R,35a5d6b7
4D0FD8F2,33ccbeec_R,35a5d6b7
CE1514FF,33ccbeec_R,f2b85350
8D5FB40A,33ccbeec_R,f2b85350
63B89E61,33ccbeec_R,b2abf2b9
F552FD1C,ea6b42a1,1ea08e46
94021FCD,ea6b42a1,1ea08e46
3865F034,ea6b42a1,1ea08e46
D35373B3,ea6b42a1,1ea08e46
69E5FADC,ea6b42a1,1ea08e46
4ED9153C,65dafec8,7f8dbf92
1AE1E160,65dafec8,a430fb1e
FFC8CBAE,f1aa063b,34f4582b
F6AE39D9,de83d774,ce28d2ba
C6A9B0F0,2a69697c,4957f190
294656BE,c3926c70,ea88b82c
1CA56853,65dafec8,a430fb1e
A56530A8,65dafec8,7f8dbf92
08C44C22,7f5c4ef8,bf30b217
6E21A036,7f5c4ef8,bf30b217
1CC5D81B,52564f46,b2683ad6
DDFD072A,52564f46,938505d7
FF9E4E38,52564f46,
CDD9C13D,52564f46,
1B57AE1B,52564f46,
AEA48CF6,48ad182e,
1FF850D8,c3926c70,34dde79b
46C576FB,e2e6bed7,
3A2739EA,e2e6bed7,
11E1E3FF,58f29aeb,e2c98c61
6D5F1776,fcc264b8,
8068BD23,fcc264b8,
630CFA85,0d481196,62cd98d7
6671EF7C,0d481196,3a87d13d
7ED54D1C,0d481196,3a87d13d
3BDAE8CE,e6b14339,
928A4ADE,8d9a56e0,1b43c43e
77916042,c124edf6,
08345ADC,c124edf6,
A628AF34,c124edf6,
8CEB2B1C,c124edf6,
452F056E,c124edf6,
FE9A328F,c124edf6,
45C4C7F9,c124edf6,
91CC4568,c124edf6,
57FD5683,c124edf6,
83BECC26,c124edf6,
FF97AB6B,c124edf6,
55E618A8,c124edf6,
55E3C34C,c124edf6,
364A9395,c124edf6,
D09185D8,c124edf6,
3CAF5042,c124edf6,
72CD5972,c124edf6,
E94742F6,c124edf6,
36A289BA,c124edf6,
FA97F676,c124edf6,
0A877FD9,c124edf6,
C3F36852,c124edf6,
2F7BFA31,c124edf6,
D7636CC0,c124edf6,
8FF51904,c124edf6,
C88D465C,c124edf6,
4D212EDE,c124edf6,
4899A463,3609df48,071ad6e0
E9D0EC4B,c124edf6,
C9C95903,c124edf6,
639EC53A,c124edf6,
A1F1C032,c124edf6,
E20CA82C,c124edf6,
7F0D3664,c124edf6,
